review_text,timestamp_created,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count
"The only game I ever played where it does not bother me if I get killed, and not feels repetitive trying again and again. 
Love the art style and the animation.
Love the voice-overs and lines.
Absolutely love the music.",1649016603,True,0,0,0,0
Easily the best game made in the last 10 years.,1649015160,True,0,0,0,0
"Great story, even if you don't enjoy roguelites you will end up playing only to discover the next piece of dialogue. If you can't beat [REDACTED] you can turn god mode on and enjoy the ride!",1649008136,True,1,0,0.523809552192687988,0
"""Please describe what you likeed or dislike about this product."" Everything. I loved everything",1649006488,True,0,0,0,0
"this game is one of the best games i ever played. the graphics, game play and story are well made i highly recommend",1649003143,True,0,0,0,0
"This is pretty much the best game I've ever played, no exceptions. Everything just fits together perfectly.",1649002296,True,0,0,0,0
"great game, fun to play on repeat",1649000011,True,0,0,0,0
"the game is good overall but will become stale when you atempt 30++ run
",1648997282,True,0,0,0,0
"I was having tons of fun up till I had to fight the guardian of the Temple of Styx, which made me seriously consider stopping the game there and then. Then.. relief. And every run after I started looking forward to seeing him get vanquished and destroyed again and again... 

I'm not really into rogue-lite games, but redoing each level in Hades provides a different refreshing experience. The storyline is entwined with the grind, slowly revealing bits and pieces as you get on with the grind. The combat is sharp, consistent and reactive, with the symphony of weapons and godly boons allowing for a myriad of tactics. Even throughout each new run, it never gets dull with Zag's stash of snarky quips and his interactions with the scornful Hades, the prickly Artemis, the flirty Aphrodite, the lovelorn Orpheus and everyone else. 

Just get this game. You get to pet best companion Cerberus.",1648995821,True,11,0,0.610757827758789063,0
"it's very good, boyo",1648995051,True,0,0,0,0
"180 hours, not gonna stop soon.",1648994994,True,0,0,0,0
What time is it?,1648991671,True,0,0,0,0
Monkey Island 1-3 was my favourite game for 30 years. Hades was the one that topped it. A true work for the ages that blows triple A games apart at an indie price. Words can never do it enough justice.,1648990568,True,0,0,0,0
"The story-telling is good and filled with jokes. I like the mythological aspect of it and the gameplay feels really smooth and dynamic. Overall very fun and enjoyable. Even after a tough day in the office, you can just jump in and relax.",1648989592,True,0,0,0,0
"very good game, although when they reference myths they do it in a PG way unfortunately",1648989383,True,1,0,0.525862038135528564,0
"got this on winter sale and i can say that i recommend this game for everyone (even the one that didn't like roguelike)
",1648986146,True,1,0,0.523809552192687988,0
Masterpiece.,1648985768,True,0,0,0,0
"It is a good game, lots of fun, big part of the battle/weapon system came from Bastion so if you like it you will like this game too.
But please stop calling it a roguelike - it is a rogueLITE. With all the unlockables making the game easier and easier, this is very different from roguelikes where the takeaway from each death is 99% experience, players can't totally rely on unlockables to advance further. Think about The Binding of Isaac, new items are added into a pool of hundreds of items that you can't bet on that to show up in order to clear the game, character upgrades are extremely hard to unlock and the upgrades are only good to the seasoned players who understand how to use it. The only reliable way to advance is get better at the game, learn how to dodge bullets, memorize monster attack patterns and item effects. If you are that bad you have died 100 times in a row on the first floor, the game still won't show you any mercy, this is roguelike. But Hades? You are literally getting all sorts of currencies from every room you've cleared to unlock any power-ups you like...it might be hard for some people, Z's death is inevitable for most of us, but he is following a very steady development curve and it is more about time than skills.
tl;dr Enjoy the game, but just stop calling it a roguelike, it isn't nearly one.",1648979306,True,0,0,0,0
basicaly just a roguelike game but perfected 10/10,1648977876,True,0,0,0,0
ko,1648969028,True,0,0,0,0
"Hades is a great game for those who like rogue games but still want some sort of progression, so Rogue Legacy. Combat is tight with lots of variety thanks to the weapons and boon system. The voice acting is top notch with a great story in between the runs.",1648964464,True,0,0,0,0
Fun rouge like with beautiful dialogue and gameplay that is easy to learn but difficult to master.,1648962614,True,0,0,0,0
big Rougue-like Cummies,1648962240,True,0,0,0.476190477609634399,0
Fun for hours on end! Definitely a must buy game. You won't regret it! 5 stars across the board.,1648959649,True,0,0,0,0
"very fun game, gets very challenging very quick",1648956509,True,0,0,0,0
yes,1648954978,True,0,0,0,0
my keys broke,1648953832,True,9,1,0.586030662059783936,0
Very Nice Game. I enjoyed playing it and looking to play it more. I highly recommend it if you enjoy this types of games or you want to try this type of games.,1648946501,True,0,0,0,0
dont use the bow,1648945613,True,0,0,0,0
"Fast and satisfying action. The art is stylish and clear. The mechanics are quite simple but require time to master. Every dialogue has voice-over, is funny without being annoying and is skippable if you prefer to rush. When you die you are rarely frustrated because you can always upgrade something back home, so you never feel that you have wasted time. This game is masterfully designed. Highly recommended if you like Action RPG, this is one of the best, for sure.",1648945207,True,0,0,0,0
好！,1648941597,True,0,0,0,0
its long,1648940949,True,1,0,0.523809552192687988,0
m,1648938918,True,0,0,0,0
Good stuff.,1648935176,True,0,0,0,0
amazing game 10/10 love the part where all the characters are insanely hot,1648932059,True,1,0,0,0
"Worth it for the voice acting alone, luckily it comes with a game that is absolutely phenomenal too.",1648928807,True,0,0,0,0
"It is very easy to write a review for Hades. It is a must-play masterpiece. I started it at launch. Cross-save with the Switch came a bit later and it is the greatest, giving the option to play where and how you like. My favorite way to play is on Steam in 4K hooked up to my sound system with the incredible soundtrack blasting. I can’t say enough good things about the gameplay, the story, the human touch of the game, and absolutely incredible music. This game is as good as it gets.
There are songs and characters that have such depth and emotion it is astonishing. There are beautiful heart-rending songs, and there are absolute rocking songs. And the gameplay loop and progression and voice acting are packed with enjoyment. This game is bursting with value and quality. I enjoy every weapon. I got furthest with the power gloves. I love the rhythm of those things. The shield is also a favorite, (and I never choose “the shield” in a game). This shield in Hades is awesome.
In summary this game is worthy of the highest praises of gaming in 2020, and to me is the beacon of hope that gaming can remain high quality with one-time purchases of complete games without micro transactions and online requirements and gimmicky practices. This is pure and simply a value-packed, complete gaming experience with much passion poured in to it. Well done Greg Kasavin and team. Back in the day you (Greg) were the greatest reviewer of games at GameSpot and I’ve never trusted a reviewer of games or had more fun learning about games than anyone since your days reviewing games. Now your talents for writing, game design, and inspiring a team and community creating a marvelous game have achieved something worthy of the highest praise. 10/10 recommendation.",1648925228,True,0,0,0,0
"I really like it! there is a good balance between gameplay and lore, and there are some really funny but also more serious moments. it doesn't really feel repetitive. would recommend!",1648920124,True,0,0,0,0
Very fun.  Also I love the part where your character has a seizure and you can't move him and get move spammed by the annoying 3rd boss and have to spend another 40 minutes to get back!  10/10 game play right there!,1648917340,True,0,0,0,0
Brilliant game! Well worth the purchase.,1648908552,True,1,0,0.523809552192687988,0
Addictive af,1648908192,True,0,0,0,0
good :),1648906085,True,0,0,0,0
"- Good story.
- Even better gameplay.
- And incredible music. 
One of the best games I have ever played!",1648900601,True,1,0,0.523809552192687988,0
Very smooth,1648899585,True,0,0,0,0
"My 2020 game of the year. I don't have much to say about the gameplay since action games are not really my genre. 

The narrative, however, is on point. It feels good just to listen to dialogues as you progress. Good music, characters, and voice acting.

Played and got all achievements in 85 hours in 13 days.",1648897983,True,0,0,0,0
"It took me two years and one sleepless night to finally beat Hades, and it was the most satisfied I've been with a game for a long time. I suck at rougelikes and rougelites, and all games of this nature, but despite that fact I will always try and beat one I pick up at least once. Hades is a game that if I wasn't as tired as I was when I finally vanquished Hades for the first time, I would've made yet another attempt for the surface right after. This game is phenomenal. One of the few I would actually buy DLC for if it was ever made.",1648897285,True,1,0,0.523809552192687988,0
I love this game but farming nectar ambrosia titan blood and diamonds should be consistent every run with any weapon,1648892787,True,0,0,0,0
even though it is a Rouge-like it isn't raging like others.If you enjoy Greek Mythology and Hard games try Hades.,1648892322,True,0,0,0,0
I love the little chariot things they're so cute,1648891447,True,0,0,0,0
This game is really good fun. I've never gotten into roguelike games but this one really hooked me in. Good story. Good game mechanic reveals. I'm invested. Good stuff.,1648887716,True,1,0,0.525862038135528564,0
Diablo roguelike,1648887327,True,0,0,0,0
"I'm an M and I love the way enemies strike me hard, and that's why I play this game. 
Also blame [u]Millie Parfait (Nijisanji EN)[/u] for persuading me to buy and play this masterpiece of a game.",1648884444,True,0,0,0,0
noice,1648883242,True,0,0,0,0
Easily a top 10 game of the last 10 years.  Likely a top 3 game of the last 10 years.  Possibly the best game of the last 10 years.,1648879884,True,0,0,0,0
"Hades is an enchanting game, full of rich characters, gorgeous art work, with great action and gaming mechanics.  Supergiant Games have outdone themselves again.  Highly recommend this game if you like hack and slash, but also appreciate RPG elements and the immersive universe of Greek mythology.",1648877972,True,0,0,0,0
good,1648872433,True,0,0,0,0
"This might be a perfect game. It's impeccably polished and can automatically tune itself to any skill level; the story feels engaging and nicely rewards prior knowledge of Greek mythology; the art direction couldn't be better; and the soundtrack ABSOLUTELY SLAPS – man, I'd listen to Darren Korb just play with his car keys, y'know?",1648871726,True,11,1,0.617958366870880127,0
"“I would do anything for just one glimpse of Lady Aphrodite!”

CAUSE OF DEATH: DEHYDRATION",1648865404,True,0,0,0,0
190/10,1648861389,True,0,0,0,0
"help. i have all the achievements. i can't stop.

dad. dad? NO DAD PLEASE",1648859911,True,0,1,0,0
"This is very Rogue-like, but wowie do they do ever make it fun and interesting. Highly recommend, it completely sucks you in, amazing story, totally fun. The grind doesn't feel like a grind at all.",1648859855,True,0,0,0,0
"No rougelite game could possibly make me play for 12 hours in a day (my standard is a 2 or 3) but Hades does!
This game has a rich rich rich story which is mixed with the gameplay in a way that it's always pleasant for you to play more of it. Not just for the sake of enjoying the game mechanics or meme builds (which are great of course) but for the sake of the HUGE storyline that progresses only when you play and meet certain characters in your runs.
A 10/10",1648857398,True,0,0,0,0
good game but gets repetitive more then the average rougelike,1648857248,True,0,0,0,0
It's good.,1648855357,True,0,0,0,0
